actor_id,id_paax,actor_name,actor_type,sub_type,cs_type,abbreviation,actor_iso3c,actor_country,actor_gwno,actor_region,un_type,international,regional,domestic,women,ucdp_id,ucdp_name,ucdp_url,acled_name,acled_other,actor_desc
445,POL_445,Jamayat-E-Islami,Political Party,,,Jamiat,AFG,Afghanistan,700.0,Asia,,,,,,,,,JI: Jamiat-e-Islami,JI: Jamaat-e-Islami,Jamayat-E-Islami (Jamiat) is a Political Party based in Afghanistan.
446,POL_446,Ittehad-e-Islami,Political Party,,,,AFG,Afghanistan,700.0,Asia,,,,,,,,,,,Ittehad-e-Islami  is a Political Party based in Afghanistan.
447,ARM_447,Hezb-e-Islami,Armed Organization,,,,AFG,Afghanistan,700.0,Asia,,,,,,299.0,Hizb-i Islami-yi Afghanistan,https://ucdp.uu.se/actor/299,HIG: Hezb-e Islami-Gulbuddin,Hezbi Islami,Hezb-e-Islami  is an Armed Organization based in Afghanistan.
448,POL_448,National Islamic Front of Afghanistan,Political Party,,,,AFG,Afghanistan,700.0,Asia,,,,,,296.0,Mahaz-i Milli-yi Islami-yi Afghanistan ,https://ucdp.uu.se/actor/296,,,National Islamic Front of Afghanistan  is a Political Party based in Afghanistan.
449,POL_449,Central African Democratic Rally,Political Party,,,RDC,CAF,Central African Republic,482.0,Africa,,,,,,,,,,,Central African Democratic Rally (RDC) is a Political Party based in Central African Republic.
450,NGO_450,"Human rights, justice and democracy groups",Civil Society,Non-governmental Organization,Other,,CAF,Central African Republic,482.0,Africa,,,,1.0,,,,,,,"Human rights, justice and democracy groups is a non-governmental organisation/civil society representative based in Central African Republic."
451,NGO_451,Religious Denominations,Civil Society,Religious,,,CAF,Central African Republic,482.0,Africa,,,,1.0,,,,,,,Religious Denominations is a religious representative.
452,ARM_452,Armed Forces of the Chechen Republic of Ichkeria,Armed Organization,,,,RUS,Russia,365.0,Europe,,,,,,,,,,,Armed Forces of the Chechen Republic of Ichkeria  is an Armed Organization based in Russia.
453,NGO_453,Aga Khan Foundation,Civil Society,Non-governmental Organization,Other,,,,,,,1.0,,,,,,,,,Aga Khan Foundation  is an international non-governmental organisation.
454,IGO_454,United Nations Mission of Observers in Tajikistan (UNMOT),Intergovernmental Organization,,,UNMOT,,,,,UN Mission,1.0,,,,,,,,,United Nations Mission of Observers in Tajikistan (UNMOT) (UNMOT) is a mission led by the United Nations.
455,ARM_455,Revolutionary Armed Forces of the Sahara,Armed Organization,,,FARS,NER,Niger,436.0,Africa,,,,,,,,,FARS: Revolutionary Armed Forces of the Sahara,,Revolutionary Armed Forces of the Sahara (FARS) is an Armed Organization based in Niger.
456,ARM_456,Union of Forces of Armed Resistance,Armed Organization,,,UFRA,NER,Niger,436.0,Africa,,,,,,526.0,UFRA,https://ucdp.uu.se/actor/526,Union of Resistance Forces,,Union of Forces of Armed Resistance (UFRA) is an Armed Organization based in Niger.
457,NGO_457,San Miguel Community,Civil Society,Non-governmental Organization,Other,,MEX,Mexico,70.0,Americas,,,,1.0,,,,,,,San Miguel Community is a non-governmental organisation/civil society representative based in Mexico.
458,CON_458,South Korea,Country/State,,,,KOR,"Korea, South",732.0,Asia,,,,,,139.0,Government of South Korea,https://ucdp.uu.se/actor/139,Government of South Korea (2017-2022),,South Korea is a Country/state in Asia.
459,IGO_459,United Nations Children's Fund,Intergovernmental Organization,,,UNICEF,,,,,United Nations,1.0,,,,,,,,,United Nations Children's Fund (UNICEF) is an office of the United Nations.
460,ARM_460,Croatian Republic of Herzeg-Bosnia,Armed Organization,,,,BIH,Bosnia and Herzegovina,346.0,Europe,,,,,,350.0,Croatian Republic of Bosnia-Herzegovina,https://ucdp.uu.se/actor/350,,,Croatian Republic of Herzeg-Bosnia  is an Armed Organization based in Bosnia and Herzegovina.
461,ARM_461,Equatoria Defence Force,Armed Organization,,,EDF,SDN,Sudan,625.0,Africa,,,,,,,,,Equatoria Defence Force,,Equatoria Defence Force (EDF) is an Armed Organization based in Sudan.
462,UMB_462,Union of Sudanese African Parties,Umbrella,,,USAP,SDN,Sudan,625.0,Africa,,,,,,,,,,,Union of Sudanese African Parties is an Umbrella actor.
463,OTH_463,South Sudan Independents Group,Other,,,,SSD,South Sudan,626.0,Africa,,,,1.0,,,,,,,South Sudan Independents Group is an Other actor.
464,POL_464,South Sudan United Democratic Front,Political Party,,,UDSF,SSD,South Sudan,626.0,Africa,,,,,,,,,UDF: United Democratic Front (South Sudan),,South Sudan United Democratic Front (UDSF) is a Political Party based in South Sudan.
465,ARM_465,South Sudan Independence Movement/Army,Armed Organization,,,SSIM/A,SSD,South Sudan,626.0,Africa,,,,,,,,,SSIA: Southern Sudan Independence Army/Movement,,South Sudan Independence Movement/Army (SSIM/A) is an Armed Organization based in South Sudan.
466,OTH_466,Liberia Council,Other,,,,LBR,Liberia,450.0,Africa,,,,1.0,,,,,,,Liberia Council is an Other actor.
467,POL_467,Social Democratic Labour Party,Political Party,,,SDLP, ,Northern Ireland,,Europe,,,,,,,,,,,Social Democratic Labour Party (SDLP) is a Political Party based in Northern Ireland.
468,POL_468,Progressive Unionist Party,Political Party,,,PUP, ,Northern Ireland,,Europe,,,,,,,,,,,Progressive Unionist Party (PUP) is a Political Party based in Northern Ireland.
469,POL_469,Ulster Democratic Party,Political Party,,,UDP, ,Northern Ireland,,Europe,,,,,,,,,,,Ulster Democratic Party (UDP) is a Political Party based in Northern Ireland.
470,POL_470,Ulster Unionist Party,Political Party,,,UUP, ,Northern Ireland,,Europe,,,,,,,,,,,Ulster Unionist Party (UUP) is a Political Party based in Northern Ireland.
471,POL_471,NI Labour Coalition,Political Party,,,, ,Northern Ireland,,Europe,,,,,,,,,,,NI Labour Coalition  is a Political Party based in Northern Ireland.
472,POL_472,Sinn Fein,Political Party,,,SF, ,Northern Ireland,,Europe,,,,,,,,,,,Sinn Fein (SF) is a Political Party based in Northern Ireland.
473,POL_473,The Alliance Party of Northern Ireland,Political Party,,,AP, ,Northern Ireland,,Europe,,,,,,,,,,,The Alliance Party of Northern Ireland (AP) is a Political Party based in Northern Ireland.
474,OTH_474,Philippine Peace Center,Civil Society,Non-governmental Organization,Other,,PHL,Philippines,840.0,Asia,,,,1.0,,,,,,,Philippine Peace Center is a non-governmental organisation/civil society representative based in Philippines.
475,OTH_475,International Negotiations Network (INN),Civil Society,Non-governmental Organization,Other,,,,,,,1.0,,,,,,,,,International Negotiations Network (INN)  is an international non-governmental organisation.
476,ARM_476,Somali National Front,Armed Organization,,,SNF,SOM,Somalia,520.0,Africa,,,,,,1035.0,SNF ,https://ucdp.uu.se/actor/1035,SNF: Somali National Front,,Somali National Front (SNF) is an Armed Organization based in Somalia.
477,OTH_477,International Monitoring Committee,Other,,,,CAF,Central African Republic,482.0,Africa,,1.0,,,,,,,,,International Monitoring Committee is an Other actor.
478,OTH_478,Officers,Other,,,,CAF,Central African Republic,482.0,Africa,,,,1.0,,,,,,,Officers is an Other actor.
479,ARM_479,Kosovo Liberation Army,Armed Organization,,,UCK,SRB,Serbia,340.0,Europe,,,,,,357.0,UCK,https://ucdp.uu.se/actor/357,Former KLA: Kosovo Liberation Army,,Kosovo Liberation Army (UCK) is an Armed Organization based in Serbia.
480,IGO_480,United Nations Observer Mission in Georgia (UNOMIG),Intergovernmental Organization,,,UNOMIG,,,,,UN Mission,1.0,,,,,,,,,United Nations Observer Mission in Georgia (UNOMIG) (UNOMIG) is a mission led by the United Nations.
481,CON_481,Madagascar,Country/State,,,,MDG,Madagascar,580.0,Africa,,,,,,106.0,Government of Madagascar,https://ucdp.uu.se/actor/106,Government of Madagascar (2014-2019),,Madagascar is a Country/state in Africa.
482,CON_482,Mauritius,Country/State,,,,MUS,Mauritius,590.0,Africa,,,,,,,,,,,Mauritius is a Country/state in Africa.
483,IGO_483,Indian Ocean Commission,Intergovernmental Organization,,,COI,,,,Asia,,,1.0,,,,,,,,Indian Ocean Commission (COI) is an regional intergovernmental organization based in Asia.
484,ENT_484,Anjouan,Entity,,,,COM,Comoros,581.0,Africa,,,,,,544.0,,https://ucdp.uu.se/actor/544,,,Anjouan is an entity (Comoros).
485,CON_485,Comoros,Country/State,,,,COM,Comoros,581.0,Africa,,,,,,107.0,Government of Comoros,https://ucdp.uu.se/actor/107,,,Comoros is a Country/state in Africa.
486,CON_486,Qatar,Country/State,,,,QAT,Qatar,694.0,Asia,,,,,,127.0,Government of Qatar,https://ucdp.uu.se/actor/127,Government of Qatar (2013-),,Qatar is a Country/state in Asia.
487,ENT_487,Tripura,Entity,,,,IND,India,750.0,Asia,,,,,,,,,,,Tripura is an entity (India).
488,ARM_488,All Tripura Tiger Force,Armed Organization,,,ATTF,IND,India,750.0,Asia,,,,,,306.0,ATTF,https://ucdp.uu.se/actor/306,ATTF: All Tripura Tiger Force,,All Tripura Tiger Force (ATTF) is an Armed Organization based in India.
489,ARM_489,Independent National Patriotic Front of Liberia,Armed Organization,,,INPFL,LBR,Liberia,450.0,Africa,,,,,,508.0,INPFL,https://ucdp.uu.se/actor/508,NPFL: National Patriotic Front Liberia,,Independent National Patriotic Front of Liberia (INPFL) is an Armed Organization based in Liberia.
490,ARM_490,Uganda National Rescue Front II,Armed Organization,,,UNRF II,UGA,Uganda,500.0,Africa,,,,,,491.0,UNRF II,https://ucdp.uu.se/actor/491,UNRF II: Uganda National Rescue Front II,,Uganda National Rescue Front II (UNRF II) is an Armed Organization based in Uganda.
491,IGO_491,Economic and Monetary Community of Central Africa,Intergovernmental Organization,,,CEMAC,,,,Africa,,,1.0,,,,,,,,Economic and Monetary Community of Central Africa (CEMAC) is an regional intergovernmental organization based in Africa.
492,ARM_492,Popular Army for the Restoration of the Republic and Democracy,Armed Organization,,,APRD,CAF,Central African Republic,482.0,Africa,,,,,,,,,APRD: Popular Army for the Restoration of the Republic and Democracy,,Popular Army for the Restoration of the Republic and Democracy (APRD) is an Armed Organization based in Central African Republic.
493,IGO_493,International Conference on the Great Lakes Region,Intergovernmental Organization,,,ICGLR,,,,,,1.0,,,,,,,,,International Conference on the Great Lakes Region (ICGLR) is an international intergovernmental organization.
494,ARM_494,National Congress for the Defence of the People,Armed Organization,,,CNDP,COD,"Congo, Democratic Republic of the",490.0,Africa,,,,,,426.0,CNDP,https://ucdp.uu.se/actor/426,CNDP: National Congress for the Defence of the People,,"National Congress for the Defence of the People (CNDP) is an Armed Organization based in Congo, Democratic Republic of the."
495,ARM_495,Democratic Front for the People of Central Africa,Armed Organization,,,FDPC,CAF,Central African Republic,482.0,Africa,,,,,,1645.0,FDPC,https://ucdp.uu.se/actor/1645,FDPC: Democratic Front for the People of the Central African Republic,,Democratic Front for the People of Central Africa (FDPC) is an Armed Organization based in Central African Republic.
496,ARM_496,Union of Democratic Forces for Unity,Armed Organization,,,UFDR,CAF,Central African Republic,482.0,Africa,,,,,,554.0,Seleka,https://ucdp.uu.se/actor/554,UFDR: Union of Democratic Forces for Unity,,Union of Democratic Forces for Unity (UFDR) is an Armed Organization based in Central African Republic.
497,ENT_497,Kurdistan,Entity,,,, ,Kurdistan,,Europe,,,,,,,,,,,Kurdistan is an entity (Kurdistan).
498,ARM_498,Alliance for the Re-liberation of Somalia/Union of Islamic Courts,Armed Organization,,,ARS/UIC,SOM,Somalia,520.0,Africa,,,,,,505.0,ARS/UIC,https://ucdp.uu.se/actor/505,ARS-Asmara: Alliance for Re-Liberation of Somalia-Asmara,Former ICU: Former Islamic Courts Union,Alliance for the Re-liberation of Somalia/Union of Islamic Courts (ARS/UIC) is an Armed Organization based in Somalia.
499,POL_499,Orange Democratic Movement,Political Party,,,,KEN,Kenya,501.0,Africa,,,,,,,,,,,Orange Democratic Movement  is a Political Party based in Kenya.
501,POL_501,National Advancement Front Party,Political Party,,,FAN,GTM,Guatemala,90.0,Americas,,,,,,,,,,,National Advancement Front Party (FAN) is a Political Party based in Guatemala.
502,NGO_502,Episcopal Conference of Guatemala,Civil Society,Religious,,,GTM,Guatemala,90.0,Americas,,,,1.0,,,,,,,Episcopal Conference of Guatemala is a religious representative.
503,OTH_503,National Reconciliation Commission (CNR),Other,,,,GTM,Guatemala,90.0,Americas,,,,1.0,,,,,,,National Reconciliation Commission (CNR) is an Other actor.
504,POL_504,Solidarity Action Movement,Political Party,,,MAS,GTM,Guatemala,90.0,Americas,,,,,,,,,,,Solidarity Action Movement (MAS) is a Political Party based in Guatemala.
505,POL_505,National Liberation Movement,Political Party,,,MLN,GTM,Guatemala,90.0,Americas,,,,,,,,,,,National Liberation Movement (MLN) is a Political Party based in Guatemala.
506,POL_506,National Renewal Party,Political Party,,,PNR,GTM,Guatemala,90.0,Americas,,,,,,,,,,,National Renewal Party (PNR) is a Political Party based in Guatemala.
507,POL_507,Socialist Party,Political Party,,,PSD,GTM,Guatemala,90.0,Americas,,,,,,,,,,,Socialist Party (PSD) is a Political Party based in Guatemala.
508,NGO_508,Afghan Refugees,Civil Society,Non-governmental Organization,Other,,AFG,Afghanistan,700.0,Asia,,,,1.0,,,,,,,Afghan Refugees is a non-governmental organisation/civil society representative based in Afghanistan.
509,NGO_509,Religious Scholars,Civil Society,Religious,,,,,,,,,,1.0,,,,,,,Religious Scholars is a religious representative.
510,OTH_510,National Consultative Peace Jirga (NCPJ),Other,,,,AFG,Afghanistan,700.0,Asia,,,,1.0,,,,,,,National Consultative Peace Jirga (NCPJ) is an Other actor.
511,NGO_511,Civil Society,Civil Society,Non-governmental Organization,Other,,AFG,Afghanistan,700.0,Asia,,,,1.0,,,,,,,Civil Society is a non-governmental organisation/civil society representative based in Afghanistan.
512,ARM_512,Islamic State of Iraq and Levant,Armed Organization,,,ISIS,IRQ,Iraq,645.0,Asia,,,,,,234.0,IS,https://ucdp.uu.se/actor/234,Islamic State (Syria),,Islamic State of Iraq and Levant (ISIS) is an Armed Organization based in Iraq.
635,ENT_635,South Ossetia,Entity,,,,RUS,Russia,365.0,Europe,,,,,,,,,,,South Ossetia is an entity (Russia).
514,OTH_514,Interim Transitional National Council,Other,,,,LBY,Libya,620.0,Africa,,,,1.0,,,,,,,Interim Transitional National Council is an Other actor.
515,POL_515,The Future Movement,Political Party,,,,LBN,Lebanon,660.0,Asia,,,,,,,,,,,The Future Movement  is a Political Party based in Lebanon.
516,ARM_516,Hezbollah,Armed Organization,,,,LBN,Lebanon,660.0,Asia,,,,,,366.0,Hezbollah,https://ucdp.uu.se/actor/366,Hezbollah,,Hezbollah  is an Armed Organization based in Lebanon.
517,POL_517,Progressive Socialist Party,Political Party,,,,LBN,Lebanon,660.0,Asia,,,,,,879.0,PSP,https://ucdp.uu.se/actor/879,,,Progressive Socialist Party  is a Political Party based in Lebanon.
518,POL_518,Syrian Social Nationalist Party,Political Party,,,,SYR,Syria,652.0,Asia,,,,,,,,,,,Syrian Social Nationalist Party  is a Political Party based in Syria.
519,POL_519,Lebanese Democrat Party,Political Party,,,,LBN,Lebanon,660.0,Asia,,,,,,,,,,,Lebanese Democrat Party  is a Political Party based in Lebanon.
520,POL_520,Amal Movement,Political Party,,,,LBN,Lebanon,660.0,Asia,,,,,,,,,,,Amal Movement  is a Political Party based in Lebanon.
521,CON_521,Lesotho,Country/State,,,,LSO,Lesotho,570.0,Africa,,,,,,104.0,Government of Lesotho,https://ucdp.uu.se/actor/104,Government of Lesotho (2017-),Government of Lesotho (2012-2015) | Government of Lesotho (2017-),Lesotho is a Country/state in Africa.
522,POL_522,Marematlou Freedom Party,Political Party,,,,LSO,Lesotho,570.0,Africa,,,,,,,,,,,Marematlou Freedom Party  is a Political Party based in Lesotho.
523,POL_523,Lesotho Workers Party,Political Party,,,,LSO,Lesotho,570.0,Africa,,,,,,,,,,,Lesotho Workers Party  is a Political Party based in Lesotho.
524,POL_524,All Basotho Convention,Political Party,,,,LSO,Lesotho,570.0,Africa,,,,,,,,,,,All Basotho Convention  is a Political Party based in Lesotho.
525,POL_525,Lesotho People's Congress,Political Party,,,,LSO,Lesotho,570.0,Africa,,,,,,,,,,,Lesotho People's Congress  is a Political Party based in Lesotho.
526,POL_526,Batotho National Party,Political Party,,,,LSO,Lesotho,570.0,Africa,,,,,,,,,,,Batotho National Party  is a Political Party based in Lesotho.
527,POL_527,Popular Front for Democracy,Political Party,,,,LSO,Lesotho,570.0,Africa,,,,,,,,,,,Popular Front for Democracy  is a Political Party based in Lesotho.
528,POL_528,Basotho Democratic National Party,Political Party,,,,LSO,Lesotho,570.0,Africa,,,,,,,,,,,Basotho Democratic National Party  is a Political Party based in Lesotho.
529,OTH_529,National Independent,Other,,,,LSO,Lesotho,570.0,Africa,,,,1.0,,,,,,,National Independent is an Other actor.
530,POL_530,Basotho Batho Democratic Party,Political Party,,,,LSO,Lesotho,570.0,Africa,,,,,,,,,,,Basotho Batho Democratic Party  is a Political Party based in Lesotho.
1101,ARM_1101,Tehreek-e-Taliban Pakistan,Armed Organization,,,TTP,PAK,Pakistan,770.0,Asia,,,,,,356.0,TTP,https://ucdp.uu.se/actor/356,,,Tehreek-e-Taliban Pakistan (TTP) is an Armed Organization based in Pakistan.
